Ensembl	sample_pair	ensembl_id	Gene_name	log2FC	p_value	description	DEG	Gene_type	
ENSG00000171606	F7/D6	F7/D6_ENSG00000171606	ZNF274	-0.225184005	0.000910667	zinc finger protein 274	NonDE	protein_coding	
ENSG00000171608	F7/D6	F7/D6_ENSG00000171608	PIK3CD	0.122719387	0.021243637	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta	NonDE	protein_coding	
ENSG00000171617	F7/D6	F7/D6_ENSG00000171617	ENC1	0.424643379	0.007943191	ectodermal-neural cortex 1	NonDE	protein_coding	
ENSG00000171621	F7/D6	F7/D6_ENSG00000171621	SPSB1	-1.325216457	2.59E-06	splA/ryanodine receptor domain and SOCS box containing 1	Downregulate	protein_coding	
ENSG00000171634	F7/D6	F7/D6_ENSG00000171634	BPTF	-0.241371754	0.000634185	bromodomain PHD finger transcription factor	NonDE	protein_coding	
ENSG00000171649	F7/D6	F7/D6_ENSG00000171649	ZIK1	-0.599910271	0.075568089	zinc finger protein interacting with K protein 1	NonDE	protein_coding	
ENSG00000171657	F7/D6	F7/D6_ENSG00000171657	GPR82	-0.952048163	0.008459282	G protein-coupled receptor 82	Downregulate	protein_coding	
ENSG00000171659	F7/D6	F7/D6_ENSG00000171659	GPR34	-1.029937871	0.009204942	G protein-coupled receptor 34	NonDE	protein_coding	
ENSG00000171680	F7/D6	F7/D6_ENSG00000171680	PLEKHG5	0.392702858	0.029122619	pleckstrin homology and RhoGEF domain containing G5	NonDE	protein_coding	
ENSG00000171681	F7/D6	F7/D6_ENSG00000171681	ATF7IP	-0.39163296	0.001025561	activating transcription factor 7 interacting protein	NonDE	protein_coding	
ENSG00000171700	F7/D6	F7/D6_ENSG00000171700	RGS19	-0.15869174	0.179969085	regulator of G protein signaling 19	NonDE	protein_coding	
ENSG00000171703	F7/D6	F7/D6_ENSG00000171703	TCEA2	0.316602836	0.049002837	transcription elongation factor A2	NonDE	protein_coding	
ENSG00000171714	F7/D6	F7/D6_ENSG00000171714	ANO5	-1.187751815	7.42E-07	anoctamin 5	Downregulate	protein_coding	
ENSG00000171723	F7/D6	F7/D6_ENSG00000171723	GPHN	0.237233815	0.021469332	gephyrin	NonDE	protein_coding	
ENSG00000171729	F7/D6	F7/D6_ENSG00000171729	TMEM51	0.702457592	0.052165437	transmembrane protein 51	NonDE	protein_coding	
ENSG00000171735	F7/D6	F7/D6_ENSG00000171735	CAMTA1	0.193387391	0.056326308	calmodulin binding transcription activator 1	NonDE	protein_coding	
ENSG00000171757	F7/D6	F7/D6_ENSG00000171757	LRRC34	0.978744654	0.000266794	leucine rich repeat containing 34	Upregulate	protein_coding	
ENSG00000171766	F7/D6	F7/D6_ENSG00000171766	GATM	0.270685861	0.003018053	glycine amidinotransferase	NonDE	protein_coding	
ENSG00000171777	F7/D6	F7/D6_ENSG00000171777	RASGRP4	1.662061128	2.25E-06	RAS guanyl releasing protein 4	Upregulate	protein_coding	
ENSG00000171786	F7/D6	F7/D6_ENSG00000171786	NHLH1	-0.940735456	0.002861583	nescient helix-loop-helix 1	NonDE	protein_coding	
ENSG00000171791	F7/D6	F7/D6_ENSG00000171791	BCL2	-0.119860311	0.002418203	BCL2 apoptosis regulator	NonDE	protein_coding	
ENSG00000171798	F7/D6	F7/D6_ENSG00000171798	KNDC1	0.686663574	0.040638164	kinase non-catalytic C-lobe domain containing 1	NonDE	protein_coding	
ENSG00000171811	F7/D6	F7/D6_ENSG00000171811	CFAP46	1.079242647	0.003769906	cilia and flagella associated protein 46	Upregulate	protein_coding	
ENSG00000171813	F7/D6	F7/D6_ENSG00000171813	PWWP2B	0.78751141	0.000124334	PWWP domain containing 2B	NonDE	protein_coding	
ENSG00000171817	F7/D6	F7/D6_ENSG00000171817	ZNF540	-0.840729525	0.040134368	zinc finger protein 540	Downregulate	protein_coding	
ENSG00000171827	F7/D6	F7/D6_ENSG00000171827	ZNF570	-0.612284761	0.002205866	zinc finger protein 570	NonDE	protein_coding	
ENSG00000171840	F7/D6	F7/D6_ENSG00000171840	NINJ2	-0.489579412	0.024474757	ninjurin 2	NonDE	protein_coding	
ENSG00000171843	F7/D6	F7/D6_ENSG00000171843	MLLT3	0.052513577	0.203453811	MLLT3 super elongation complex subunit	NonDE	protein_coding	
ENSG00000171847	F7/D6	F7/D6_ENSG00000171847	FAM90A1	0.790676439	0.015921828	family with sequence similarity 90 member A1	NonDE	protein_coding	
ENSG00000171853	F7/D6	F7/D6_ENSG00000171853	TRAPPC12	0.109306332	0.044753788	trafficking protein particle complex subunit 12	NonDE	protein_coding	
ENSG00000171858	F7/D6	F7/D6_ENSG00000171858	RPS21	0.198763373	0.002833656	ribosomal protein S21	NonDE	protein_coding	
ENSG00000171862	F7/D6	F7/D6_ENSG00000171862	PTEN	-0.319108351	1.55E-05	phosphatase and tensin homolog	NonDE	protein_coding	
ENSG00000171863	F7/D6	F7/D6_ENSG00000171863	RPS7	0.196438354	0.000166628	ribosomal protein S7	NonDE	protein_coding	
ENSG00000171877	F7/D6	F7/D6_ENSG00000171877	FRMD5	-0.480467734	0.068036768	FERM domain containing 5	NonDE	protein_coding	
ENSG00000171916	F7/D6	F7/D6_ENSG00000171916	LGALS9C	0.839060797	0.010297451	galectin 9C	Upregulate	protein_coding	
ENSG00000171940	F7/D6	F7/D6_ENSG00000171940	ZNF217	-0.222374622	0.001120762	zinc finger protein 217	NonDE	protein_coding	
ENSG00000171943	F7/D6	F7/D6_ENSG00000171943	SRGAP2C	-0.765886395	0.00012722	SLIT-ROBO Rho GTPase activating protein 2C	NonDE	protein_coding	
ENSG00000171984	F7/D6	F7/D6_ENSG00000171984	SHLD1	-0.381982516	0.01191541	shieldin complex subunit 1	NonDE	protein_coding	
ENSG00000171988	F7/D6	F7/D6_ENSG00000171988	JMJD1C	-0.104021043	0.086829311	jumonji domain containing 1C	NonDE	protein_coding	
ENSG00000171989	F7/D6	F7/D6_ENSG00000171989	LDHAL6B	-0.239864344	0.128443653	lactate dehydrogenase A like 6B	NonDE	protein_coding	
ENSG00000171992	F7/D6	F7/D6_ENSG00000171992	SYNPO	0.976416351	0.000487222	synaptopodin	Upregulate	protein_coding	
ENSG00000172005	F7/D6	F7/D6_ENSG00000172005	MAL	1.67456943	1.44E-07	mal, T cell differentiation protein	Upregulate	protein_coding	
ENSG00000172007	F7/D6	F7/D6_ENSG00000172007	RAB33B	0.146151302	0.111735181	RAB33B, member RAS oncogene family	NonDE	protein_coding	
ENSG00000172009	F7/D6	F7/D6_ENSG00000172009	THOP1	0.18456097	0.011528421	thimet oligopeptidase 1	NonDE	protein_coding	
ENSG00000172020	F7/D6	F7/D6_ENSG00000172020	GAP43	1.305559972	2.69E-05	growth associated protein 43	Upregulate	protein_coding	
ENSG00000172053	F7/D6	F7/D6_ENSG00000172053	QARS1	0.335167366	0.001715485	glutaminyl-tRNA synthetase 1	NonDE	protein_coding	
ENSG00000172057	F7/D6	F7/D6_ENSG00000172057	ORMDL3	-0.3125818	0.00261498	ORMDL sphingolipid biosynthesis regulator 3	NonDE	protein_coding	
ENSG00000172058	F7/D6	F7/D6_ENSG00000172058	SERF1A	-0.287373674	0.024138957	small EDRK-rich factor 1A	NonDE	protein_coding	
ENSG00000172059	F7/D6	F7/D6_ENSG00000172059	KLF11	-1.073926622	1.45E-05	Kruppel like factor 11	Downregulate	protein_coding	
ENSG00000172062	F7/D6	F7/D6_ENSG00000172062	SMN1	-0.298107915	0.004133835	survival of motor neuron 1, telomeric	NonDE	protein_coding	
ENSG00000172071	F7/D6	F7/D6_ENSG00000172071	EIF2AK3	-0.23509985	0.000971205	eukaryotic translation initiation factor 2 alpha kinase 3	NonDE	protein_coding	
ENSG00000172086	F7/D6	F7/D6_ENSG00000172086	KRCC1	-0.255474383	0.004558533	lysine rich coiled-coil 1	NonDE	protein_coding	
ENSG00000172123	F7/D6	F7/D6_ENSG00000172123	SLFN12	0.304021784	0.023755649	schlafen family member 12	NonDE	protein_coding	
ENSG00000172159	F7/D6	F7/D6_ENSG00000172159	FRMD3	-1.280099518	6.61E-06	FERM domain containing 3	Downregulate	protein_coding	
ENSG00000172164	F7/D6	F7/D6_ENSG00000172164	SNTB1	-0.210818741	0.003469292	syntrophin beta 1	NonDE	protein_coding	
ENSG00000172175	F7/D6	F7/D6_ENSG00000172175	MALT1	-0.217385672	0.000679056	MALT1 paracaspase	NonDE	protein_coding	
ENSG00000172183	F7/D6	F7/D6_ENSG00000172183	ISG20	-0.307772428	0.000327562	interferon stimulated exonuclease gene 20	NonDE	protein_coding	
ENSG00000172197	F7/D6	F7/D6_ENSG00000172197	MBOAT1	-0.414641843	0.000118624	membrane bound O-acyltransferase domain containing 1	NonDE	protein_coding	
ENSG00000172215	F7/D6	F7/D6_ENSG00000172215	CXCR6	0.251635044	0.199759488	C-X-C motif chemokine receptor 6	NonDE	protein_coding	
ENSG00000172216	F7/D6	F7/D6_ENSG00000172216	CEBPB	-0.363397186	0.007043468	CCAAT enhancer binding protein beta	NonDE	protein_coding	
ENSG00000172250	F7/D6	F7/D6_ENSG00000172250	SERHL	0.550466302	0.032681705	serine hydrolase like (pseudogene)	NonDE	transcribed_unitary_pseudogene	
ENSG00000172269	F7/D6	F7/D6_ENSG00000172269	DPAGT1	-0.093494227	0.068403224	dolichyl-phosphate N-acetylglucosaminephosphotransferase 1	NonDE	protein_coding	
ENSG00000172270	F7/D6	F7/D6_ENSG00000172270	BSG	-0.235861268	0.003476726	basigin (Ok blood group)	NonDE	protein_coding	
ENSG00000172273	F7/D6	F7/D6_ENSG00000172273	HINFP	-0.229608898	0.024783176	histone H4 transcription factor	NonDE	protein_coding	
ENSG00000172292	F7/D6	F7/D6_ENSG00000172292	CERS6	-0.138221193	0.012632333	ceramide synthase 6	NonDE	protein_coding	
ENSG00000172339	F7/D6	F7/D6_ENSG00000172339	ALG14	0.20867229	0.065810314	ALG14 UDP-N-acetylglucosaminyltransferase subunit	NonDE	protein_coding	
ENSG00000172340	F7/D6	F7/D6_ENSG00000172340	SUCLG2	-0.148419122	0.058205193	succinate-CoA ligase GDP-forming subunit beta	NonDE	protein_coding	
ENSG00000172349	F7/D6	F7/D6_ENSG00000172349	IL16	-0.324941405	0.000117774	interleukin 16	NonDE	protein_coding	
ENSG00000172366	F7/D6	F7/D6_ENSG00000172366	MCRIP2	0.12907771	0.057311686	MAPK regulated corepressor interacting protein 2	NonDE	protein_coding	
ENSG00000172379	F7/D6	F7/D6_ENSG00000172379	ARNT2	0.575830534	0.127552558	aryl hydrocarbon receptor nuclear translocator 2	NonDE	protein_coding	
ENSG00000172380	F7/D6	F7/D6_ENSG00000172380	GNG12	-1.021964107	0.026662721	G protein subunit gamma 12	NonDE	protein_coding	
ENSG00000172382	F7/D6	F7/D6_ENSG00000172382	PRSS27	0.42961092	0.030614253	serine protease 27	NonDE	protein_coding	
ENSG00000172456	F7/D6	F7/D6_ENSG00000172456	FGGY	-0.277146488	0.005689936	FGGY carbohydrate kinase domain containing	NonDE	protein_coding	
ENSG00000172466	F7/D6	F7/D6_ENSG00000172466	ZNF24	-0.099006515	0.10196559	zinc finger protein 24	NonDE	protein_coding	
ENSG00000172469	F7/D6	F7/D6_ENSG00000172469	MANEA	-0.337296833	0.000803818	mannosidase endo-alpha	NonDE	protein_coding	
ENSG00000172476	F7/D6	F7/D6_ENSG00000172476	RAB40A	0.648022517	0.001338362	RAB40A, member RAS oncogene family	NonDE	protein_coding	
ENSG00000172493	F7/D6	F7/D6_ENSG00000172493	AFF1	-0.139565487	0.024492366	AF4/FMR2 family member 1	NonDE	protein_coding	
ENSG00000172500	F7/D6	F7/D6_ENSG00000172500	FIBP	-0.105185532	0.088773759	FGF1 intracellular binding protein	NonDE	protein_coding	
ENSG00000172530	F7/D6	F7/D6_ENSG00000172530	BANP	-0.162286448	0.095032031	BTG3 associated nuclear protein	NonDE	protein_coding	
ENSG00000172531	F7/D6	F7/D6_ENSG00000172531	PPP1CA	-0.113714894	0.109261369	protein phosphatase 1 catalytic subunit alpha	NonDE	protein_coding	
ENSG00000172543	F7/D6	F7/D6_ENSG00000172543	CTSW	0.863164894	0.004649685	cathepsin W	Upregulate	protein_coding	
ENSG00000172548	F7/D6	F7/D6_ENSG00000172548	NIPAL4	0.76507634	0.000224103	NIPA like domain containing 4	NonDE	protein_coding	
ENSG00000172575	F7/D6	F7/D6_ENSG00000172575	RASGRP1	-0.212282079	0.000344909	RAS guanyl releasing protein 1	NonDE	protein_coding	
ENSG00000172578	F7/D6	F7/D6_ENSG00000172578	KLHL6	0.724099374	1.59E-07	kelch like family member 6	NonDE	protein_coding	
ENSG00000172586	F7/D6	F7/D6_ENSG00000172586	CHCHD1	-0.087974873	0.190000589	coiled-coil-helix-coiled-coil-helix domain containing 1	NonDE	protein_coding	
ENSG00000172590	F7/D6	F7/D6_ENSG00000172590	MRPL52	-0.156805617	0.025141369	mitochondrial ribosomal protein L52	NonDE	protein_coding	
ENSG00000172638	F7/D6	F7/D6_ENSG00000172638	EFEMP2	0.360692376	0.010328884	EGF containing fibulin extracellular matrix protein 2	NonDE	protein_coding	
ENSG00000172663	F7/D6	F7/D6_ENSG00000172663	TMEM134	0.164555173	0.082931715	transmembrane protein 134	NonDE	protein_coding	
ENSG00000172671	F7/D6	F7/D6_ENSG00000172671	ZFAND4	-0.202882658	0.027511358	zinc finger AN1-type containing 4	NonDE	protein_coding	
ENSG00000172687	F7/D6	F7/D6_ENSG00000172687	ZNF738	-0.205370844	0.066724305	zinc finger protein 738	NonDE	protein_coding	
ENSG00000172716	F7/D6	F7/D6_ENSG00000172716	SLFN11	0.436071235	0.004650296	schlafen family member 11	NonDE	protein_coding	
ENSG00000172725	F7/D6	F7/D6_ENSG00000172725	CORO1B	-0.2728705	0.00643502	coronin 1B	NonDE	protein_coding	
ENSG00000172738	F7/D6	F7/D6_ENSG00000172738	TMEM217	-0.507666662	0.062006702	transmembrane protein 217	NonDE	protein_coding	
ENSG00000172765	F7/D6	F7/D6_ENSG00000172765	TMCC1	0.129388653	0.172416282	transmembrane and coiled-coil domain family 1	NonDE	protein_coding	
ENSG00000172766	F7/D6	F7/D6_ENSG00000172766	NAA16	-0.254484661	0.018083739	N-alpha-acetyltransferase 16, NatA auxiliary subunit	NonDE	protein_coding	
ENSG00000172771	F7/D6	F7/D6_ENSG00000172771	EFCAB12	-0.700695656	0.000672511	EF-hand calcium binding domain 12	NonDE	protein_coding	
ENSG00000172785	F7/D6	F7/D6_ENSG00000172785	CBWD1	0.219880415	0.004904255	COBW domain containing 1	NonDE	protein_coding	
ENSG00000172795	F7/D6	F7/D6_ENSG00000172795	DCP2	-0.090150817	0.00096966	decapping mRNA 2	NonDE	protein_coding	
ENSG00000172809	F7/D6	F7/D6_ENSG00000172809	RPL38	0.20698879	0.004955482	ribosomal protein L38	NonDE	protein_coding	
ENSG00000172817	F7/D6	F7/D6_ENSG00000172817	CYP7B1	0.368294727	0.001234181	cytochrome P450 family 7 subfamily B member 1	NonDE	protein_coding	
ENSG00000172828	F7/D6	F7/D6_ENSG00000172828	CES3	0.606310539	0.022122551	carboxylesterase 3	NonDE	protein_coding	
ENSG00000172830	F7/D6	F7/D6_ENSG00000172830	SSH3	-0.767901568	0.008400371	slingshot protein phosphatase 3	NonDE	protein_coding	
ENSG00000172831	F7/D6	F7/D6_ENSG00000172831	CES2	0.134382544	0.067979347	carboxylesterase 2	NonDE	protein_coding	
ENSG00000172845	F7/D6	F7/D6_ENSG00000172845	SP3	-0.246752402	0.06324045	Sp3 transcription factor	NonDE	protein_coding	
ENSG00000172869	F7/D6	F7/D6_ENSG00000172869	DMXL1	-0.123976335	0.010107603	Dmx like 1	NonDE	protein_coding	
ENSG00000172890	F7/D6	F7/D6_ENSG00000172890	NADSYN1	-0.278560481	0.000456867	NAD synthetase 1	NonDE	protein_coding	
ENSG00000172915	F7/D6	F7/D6_ENSG00000172915	NBEA	-0.380616216	0.001050973	neurobeachin	NonDE	protein_coding	
ENSG00000172927	F7/D6	F7/D6_ENSG00000172927	MYEOV	-0.991277705	0.059500124	myeloma overexpressed	Downregulate	protein_coding	
ENSG00000172936	F7/D6	F7/D6_ENSG00000172936	MYD88	-0.347854508	0.001429995	MYD88 innate immune signal transduction adaptor	NonDE	protein_coding	
ENSG00000172939	F7/D6	F7/D6_ENSG00000172939	OXSR1	-0.105280729	0.027372016	oxidative stress responsive kinase 1	NonDE	protein_coding	
ENSG00000172977	F7/D6	F7/D6_ENSG00000172977	KAT5	-0.177807574	0.026131938	lysine acetyltransferase 5	NonDE	protein_coding	
ENSG00000172992	F7/D6	F7/D6_ENSG00000172992	DCAKD	0.238353818	0.008607346	dephospho-CoA kinase domain containing	NonDE	protein_coding	
ENSG00000173011	F7/D6	F7/D6_ENSG00000173011	TADA2B	-0.241965783	0.008463108	transcriptional adaptor 2B	NonDE	protein_coding	
ENSG00000173040	F7/D6	F7/D6_ENSG00000173040	EVC2	0.575983908	0.000777636	EvC ciliary complex subunit 2	NonDE	protein_coding	
ENSG00000173041	F7/D6	F7/D6_ENSG00000173041	ZNF680	-0.115428107	0.108940758	zinc finger protein 680	NonDE	protein_coding	
ENSG00000173064	F7/D6	F7/D6_ENSG00000173064	HECTD4	0.117571862	0.124919347	HECT domain E3 ubiquitin protein ligase 4	NonDE	protein_coding	
ENSG00000173077	F7/D6	F7/D6_ENSG00000173077	DELEC1	2.532954262	1.93E-05	deleted in esophageal cancer 1	Upregulate	lncRNA	
ENSG00000173083	F7/D6	F7/D6_ENSG00000173083	HPSE	0.762812098	0.000521412	heparanase	NonDE	protein_coding	
ENSG00000173085	F7/D6	F7/D6_ENSG00000173085	COQ2	-0.26543663	0.085010551	coenzyme Q2, polyprenyltransferase	NonDE	protein_coding	
ENSG00000173110	F7/D6	F7/D6_ENSG00000173110	HSPA6	-0.743774971	2.74E-07	heat shock protein family A (Hsp70) member 6	NonDE	protein_coding	
ENSG00000173113	F7/D6	F7/D6_ENSG00000173113	TRMT112	-0.27048858	0.003019446	tRNA methyltransferase activator subunit 11-2	NonDE	protein_coding	
ENSG00000173120	F7/D6	F7/D6_ENSG00000173120	KDM2A	-0.156379028	0.001996824	lysine demethylase 2A	NonDE	protein_coding	
ENSG00000173137	F7/D6	F7/D6_ENSG00000173137	ADCK5	-0.114140011	0.353917085	aarF domain containing kinase 5	NonDE	protein_coding	
ENSG00000173141	F7/D6	F7/D6_ENSG00000173141	MRPL57	-0.142195685	0.146280238	mitochondrial ribosomal protein L57	NonDE	protein_coding	
ENSG00000173153	F7/D6	F7/D6_ENSG00000173153	ESRRA	0.02110905	0.266451514	estrogen related receptor alpha	NonDE	protein_coding	
ENSG00000173163	F7/D6	F7/D6_ENSG00000173163	COMMD1	0.262614391	0.011605202	copper metabolism domain containing 1	NonDE	protein_coding	
ENSG00000173193	F7/D6	F7/D6_ENSG00000173193	PARP14	0.025854788	0.072837148	poly(ADP-ribose) polymerase family member 14	NonDE	protein_coding	
ENSG00000173200	F7/D6	F7/D6_ENSG00000173200	PARP15	-0.072266727	0.187525854	poly(ADP-ribose) polymerase family member 15	NonDE	protein_coding	
ENSG00000173208	F7/D6	F7/D6_ENSG00000173208	ABCD2	-0.28905498	0.006694987	ATP binding cassette subfamily D member 2	NonDE	protein_coding	
ENSG00000173212	F7/D6	F7/D6_ENSG00000173212	MAB21L3	-1.605104934	3.66E-05	mab-21 like 3	Downregulate	protein_coding	
ENSG00000173218	F7/D6	F7/D6_ENSG00000173218	VANGL1	-0.247920158	0.248308284	VANGL planar cell polarity protein 1	NonDE	protein_coding	
ENSG00000173221	F7/D6	F7/D6_ENSG00000173221	GLRX	0.127529375	0.037413368	glutaredoxin	NonDE	protein_coding	
ENSG00000173226	F7/D6	F7/D6_ENSG00000173226	IQCB1	0.583256764	1.42E-06	IQ motif containing B1	NonDE	protein_coding	
ENSG00000173230	F7/D6	F7/D6_ENSG00000173230	GOLGB1	0.191492208	0.006129781	golgin B1	NonDE	protein_coding	
ENSG00000173258	F7/D6	F7/D6_ENSG00000173258	ZNF483	1.008076222	0.009090953	zinc finger protein 483	Upregulate	protein_coding	
ENSG00000173272	F7/D6	F7/D6_ENSG00000173272	MZT2A	0.479383317	0.000804768	mitotic spindle organizing protein 2A	NonDE	protein_coding	
ENSG00000173295	F7/D6	F7/D6_ENSG00000173295	FAM86B3P	0.198790143	0.022643153	family with sequence similarity 86 member B3, pseudogene	NonDE	transcribed_unprocessed_pseudogene	
ENSG00000173334	F7/D6	F7/D6_ENSG00000173334	TRIB1	-0.314069591	0.001488773	tribbles pseudokinase 1	NonDE	protein_coding	
ENSG00000173442	F7/D6	F7/D6_ENSG00000173442	EHBP1L1	-0.213446276	0.006518535	EH domain binding protein 1 like 1	NonDE	protein_coding	
ENSG00000173451	F7/D6	F7/D6_ENSG00000173451	THAP2	-0.072125381	0.19916947	THAP domain containing 2	NonDE	protein_coding	
ENSG00000173473	F7/D6	F7/D6_ENSG00000173473	SMARCC1	-0.173564691	0.000482541	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1	NonDE	protein_coding	
ENSG00000173480	F7/D6	F7/D6_ENSG00000173480	ZNF417	-0.325881596	0.000464902	zinc finger protein 417	NonDE	protein_coding	
ENSG00000173511	F7/D6	F7/D6_ENSG00000173511	VEGFB	0.149816166	0.113592294	vascular endothelial growth factor B	NonDE	protein_coding	
ENSG00000173530	F7/D6	F7/D6_ENSG00000173530	TNFRSF10D	-0.213809401	0.035179296	TNF receptor superfamily member 10d	NonDE	protein_coding	
ENSG00000173531	F7/D6	F7/D6_ENSG00000173531	MST1	0.47326999	0.007072004	macrophage stimulating 1	NonDE	protein_coding	
ENSG00000173535	F7/D6	F7/D6_ENSG00000173535	TNFRSF10C	-0.466670545	0.040021027	TNF receptor superfamily member 10c	NonDE	protein_coding	
ENSG00000173542	F7/D6	F7/D6_ENSG00000173542	MOB1B	0.21161002	0.005514495	MOB kinase activator 1B	NonDE	protein_coding	
ENSG00000173546	F7/D6	F7/D6_ENSG00000173546	CSPG4	-0.310443305	0.10978165	chondroitin sulfate proteoglycan 4	NonDE	protein_coding	
ENSG00000173548	F7/D6	F7/D6_ENSG00000173548	SNX33	-0.343312933	0.026035239	sorting nexin 33	NonDE	protein_coding	
ENSG00000173559	F7/D6	F7/D6_ENSG00000173559	NABP1	0.222559539	0.000990543	nucleic acid binding protein 1	NonDE	protein_coding	
ENSG00000173581	F7/D6	F7/D6_ENSG00000173581	CCDC106	0.435885042	0.001075323	coiled-coil domain containing 106	NonDE	protein_coding	
ENSG00000173599	F7/D6	F7/D6_ENSG00000173599	PC	0.965684733	0.000507588	pyruvate carboxylase	Upregulate	protein_coding	
ENSG00000173621	F7/D6	F7/D6_ENSG00000173621	LRFN4	0.225194914	0.029737988	leucine rich repeat and fibronectin type III domain containing 4	NonDE	protein_coding	
ENSG00000173674	F7/D6	F7/D6_ENSG00000173674	EIF1AX	-0.569803653	2.87E-06	eukaryotic translation initiation factor 1A X-linked	NonDE	protein_coding	
ENSG00000173681	F7/D6	F7/D6_ENSG00000173681	BCLAF3	-0.196614488	0.100389762	BCLAF1 and THRAP3 family member 3	NonDE	protein_coding	
ENSG00000173702	F7/D6	F7/D6_ENSG00000173702	MUC13	-3.350621702	2.32E-05	mucin 13, cell surface associated	Downregulate	protein_coding	
ENSG00000173705	F7/D6	F7/D6_ENSG00000173705	SUSD5	-0.407654555	0.417228128	sushi domain containing 5	NonDE	protein_coding	
ENSG00000173706	F7/D6	F7/D6_ENSG00000173706	HEG1	-0.309319331	0.000142121	heart development protein with EGF like domains 1	NonDE	protein_coding	
ENSG00000173715	F7/D6	F7/D6_ENSG00000173715	C11orf80	-0.339745795	0.001698476	chromosome 11 open reading frame 80	NonDE	protein_coding	
